run_id,lineAvailability,unplannedDowntimeCount,unplannedDowntimeMinutes,avgCycleMinutes,changeoverEventCount,wipPeak,rippleEffectMinutes,failurePredictionLeadTime,maintenanceCost,plannedMaintMinutes,completedCount
406,1.000000,0,0.00,64.4610,136,101,0.00,0.0000,0.00,0.00,904
407,1.000000,0,0.00,63.9440,154,102,0.00,0.0000,0.00,0.00,896
408,1.000000,0,0.00,64.7511,167,123,0.00,0.0000,0.00,0.00,963
409,1.000000,0,0.00,63.6968,141,89,0.00,0.0000,0.00,0.00,980
410,1.000000,0,0.00,66.4649,180,149,0.00,0.0000,0.00,0.00,909
411,1.000000,0,0.00,64.1050,162,124,0.00,0.0000,0.00,0.00,961
412,1.000000,0,0.00,65.3464,179,114,0.00,0.0000,8821.54,3528.61,972
413,1.000000,0,0.00,62.9679,123,93,0.00,0.0000,13922.31,5568.92,937
414,1.000000,0,0.00,63.4113,139,100,0.00,0.0000,7307.48,2922.99,934
415,1.000000,0,0.00,62.7630,112,70,0.00,0.0000,0.00,0.00,956
416,1.000000,0,0.00,63.1678,127,88,0.00,0.0000,8586.87,3434.75,933
417,1.000000,0,0.00,64.7155,170,120,0.00,0.0000,0.00,0.00,988
418,1.000000,0,0.00,63.3343,138,89,0.00,0.0000,0.00,0.00,941
419,1.000000,0,0.00,64.6631,170,109,0.00,0.0000,7710.11,3084.04,971
420,1.000000,0,0.00,63.6749,135,96,0.00,0.0000,9150.81,3660.32,929
421,1.000000,0,0.00,63.3745,130,86,0.00,0.0000,0.00,0.00,946
422,1.000000,0,0.00,65.4280,140,89,0.00,0.0000,4824.45,1929.78,909
423,1.000000,0,0.00,63.8270,149,104,0.00,0.0000,0.00,0.00,940
424,1.000000,0,0.00,64.5786,151,100,0.00,0.0000,0.00,0.00,955
425,1.000000,0,0.00,64.1254,148,101,0.00,0.0000,12216.93,4886.77,887
426,1.000000,0,0.00,62.3122,115,63,0.00,0.0000,12164.43,4865.77,968
427,1.000000,0,0.00,63.4052,137,99,0.00,0.0000,12489.17,4995.67,952
428,1.000000,0,0.00,63.2210,124,91,0.00,0.0000,0.00,0.00,955
429,1.000000,0,0.00,63.2847,129,100,0.00,0.0000,0.00,0.00,984
430,1.000000,0,0.00,63.7868,129,97,0.00,0.0000,0.00,0.00,968
431,1.000000,0,0.00,62.4991,132,95,0.00,0.0000,5368.28,2147.31,958
432,1.000000,0,0.00,63.7383,147,105,0.00,0.0000,13482.22,5392.89,953
433,1.000000,0,0.00,63.4728,141,109,0.00,0.0000,0.00,0.00,989
434,1.000000,0,0.00,65.2776,153,116,0.00,0.0000,0.00,0.00,894
435,1.000000,0,0.00,63.5365,121,82,0.00,0.0000,0.00,0.00,956
436,1.000000,0,0.00,65.0149,156,121,0.00,0.0000,0.00,0.00,925
437,1.000000,0,0.00,63.4278,131,100,0.00,0.0000,0.00,0.00,964
438,1.000000,0,0.00,62.5883,121,80,0.00,0.0000,3753.77,1501.51,918
439,1.000000,0,0.00,63.3184,154,101,0.00,0.0000,17803.70,7121.48,965
440,1.000000,0,0.00,62.9095,114,76,0.00,0.0000,7587.23,3034.89,916
441,1.000000,0,0.00,63.7303,156,100,0.00,0.0000,0.00,0.00,985
442,1.000000,0,0.00,62.7467,113,77,0.00,0.0000,0.00,0.00,948
443,1.000000,0,0.00,65.2268,144,100,0.00,0.0000,0.00,0.00,929
444,1.000000,0,0.00,62.9195,127,75,0.00,0.0000,10226.81,4090.73,998
445,1.000000,0,0.00,63.6238,141,95,0.00,0.0000,9878.24,3951.30,968
446,1.000000,0,0.00,63.5614,146,111,0.00,0.0000,0.00,0.00,944
447,1.000000,0,0.00,63.2937,119,85,0.00,0.0000,0.00,0.00,901
448,1.000000,0,0.00,62.5799,121,81,0.00,0.0000,8758.33,3503.33,942
449,1.000000,0,0.00,64.3234,150,95,0.00,0.0000,0.00,0.00,940
450,1.000000,0,0.00,63.0799,134,93,0.00,0.0000,5538.36,2215.35,962
451,1.000000,0,0.00,64.7219,180,125,0.00,0.0000,12823.97,5129.59,1038
452,1.000000,0,0.00,64.8531,164,116,0.00,0.0000,0.00,0.00,949
453,1.000000,0,0.00,63.0857,147,97,0.00,0.0000,0.00,0.00,1010
454,1.000000,0,0.00,63.8445,138,98,0.00,0.0000,13273.12,5309.25,965
455,1.000000,0,0.00,63.9234,150,102,0.00,0.0000,0.00,0.00,994
456,1.000000,0,0.00,64.8477,158,121,0.00,0.0000,0.00,0.00,958
457,1.000000,0,0.00,63.9144,156,104,0.00,0.0000,0.00,0.00,958
458,1.000000,0,0.00,63.6893,132,88,0.00,0.0000,6910.63,2764.25,919
459,1.000000,0,0.00,64.2660,148,103,0.00,0.0000,0.00,0.00,930
460,1.000000,0,0.00,63.1135,119,79,0.00,0.0000,11308.79,4523.52,928
461,1.000000,0,0.00,63.6519,125,76,0.00,0.0000,0.00,0.00,921
462,1.000000,0,0.00,64.8661,169,127,0.00,0.0000,0.00,0.00,1042
463,1.000000,0,0.00,63.4088,135,98,0.00,0.0000,0.00,0.00,958
464,1.000000,0,0.00,65.2338,158,117,0.00,0.0000,6729.69,2691.88,970
465,1.000000,0,0.00,64.3475,161,126,0.00,0.0000,0.00,0.00,1001
466,1.000000,0,0.00,65.1901,167,109,0.00,0.0000,0.00,0.00,964
467,1.000000,0,0.00,64.6249,165,107,0.00,0.0000,19276.03,7710.41,1021
468,1.000000,0,0.00,63.2553,136,91,0.00,0.0000,0.00,0.00,968
469,1.000000,0,0.00,64.1612,173,142,0.00,0.0000,0.00,0.00,977
470,1.000000,0,0.00,63.8146,152,112,0.00,0.0000,11729.05,4691.62,987
471,1.000000,0,0.00,62.2911,120,75,0.00,0.0000,0.00,0.00,976
472,1.000000,0,0.00,64.2503,145,106,0.00,0.0000,25319.41,10127.76,961
473,1.000000,0,0.00,63.7307,147,100,0.00,0.0000,0.00,0.00,977
474,1.000000,0,0.00,63.2716,144,100,0.00,0.0000,0.00,0.00,963
475,1.000000,0,0.00,63.9663,144,95,0.00,0.0000,0.00,0.00,942
476,1.000000,0,0.00,63.9722,137,90,0.00,0.0000,0.00,0.00,949
477,1.000000,0,0.00,62.4236,125,75,0.00,0.0000,0.00,0.00,961
478,1.000000,0,0.00,63.9226,154,107,0.00,0.0000,0.00,0.00,944
479,1.000000,0,0.00,64.2451,136,91,0.00,0.0000,13527.64,5411.06,956
480,1.000000,0,0.00,63.4944,144,99,0.00,0.0000,0.00,0.00,957
481,1.000000,0,0.00,65.4882,161,119,0.00,0.0000,0.00,0.00,950
482,1.000000,0,0.00,63.8416,133,93,0.00,0.0000,0.00,0.00,917
483,1.000000,0,0.00,64.4990,157,104,0.00,0.0000,0.00,0.00,925
484,1.000000,0,0.00,64.6527,158,103,0.00,0.0000,0.00,0.00,968
485,1.000000,0,0.00,64.2357,155,115,0.00,0.0000,6780.64,2712.26,898
486,1.000000,0,0.00,64.4387,168,118,0.00,0.0000,0.00,0.00,959
487,1.000000,0,0.00,64.7462,149,112,0.00,0.0000,14006.32,5602.53,935
488,1.000000,0,0.00,65.4305,150,108,0.00,0.0000,22611.41,9044.56,905
489,1.000000,0,0.00,63.6896,147,101,0.00,0.0000,0.00,0.00,943
490,1.000000,0,0.00,63.8227,158,108,0.00,0.0000,9460.84,3784.34,995
491,1.000000,0,0.00,63.4923,146,90,0.00,0.0000,5796.37,2318.55,986
492,1.000000,0,0.00,66.4527,201,139,0.00,0.0000,0.00,0.00,985
493,1.000000,0,0.00,65.1309,150,113,0.00,0.0000,0.00,0.00,964
494,1.000000,0,0.00,63.6301,132,99,0.00,0.0000,12834.85,5133.94,914
495,1.000000,0,0.00,63.3760,135,89,0.00,0.0000,0.00,0.00,970
496,1.000000,0,0.00,62.7764,136,93,0.00,0.0000,10944.89,4377.96,991
497,1.000000,0,0.00,64.5709,158,106,0.00,0.0000,0.00,0.00,979
498,1.000000,0,0.00,63.6970,132,96,0.00,0.0000,0.00,0.00,966
499,1.000000,0,0.00,63.6844,140,88,0.00,0.0000,5078.66,2031.46,964
500,1.000000,0,0.00,63.1984,137,111,0.00,0.0000,0.00,0.00,968
501,1.000000,0,0.00,61.9388,118,87,0.00,0.0000,14271.88,5708.75,949
502,1.000000,0,0.00,63.4893,136,97,0.00,0.0000,0.00,0.00,938
503,1.000000,0,0.00,64.4552,151,105,0.00,0.0000,8123.83,3249.53,943
504,1.000000,0,0.00,63.0769,146,101,0.00,0.0000,0.00,0.00,1004
505,1.000000,0,0.00,63.7150,149,100,0.00,0.0000,0.00,0.00,963
506,1.000000,0,0.00,64.4999,149,103,0.00,0.0000,12881.50,5152.60,991
507,1.000000,0,0.00,63.9689,139,92,0.00,0.0000,0.00,0.00,980
508,1.000000,0,0.00,63.1227,123,87,0.00,0.0000,0.00,0.00,920
509,1.000000,0,0.00,66.8472,174,121,0.00,0.0000,0.00,0.00,942
510,1.000000,0,0.00,63.2672,136,95,0.00,0.0000,0.00,0.00,1008
511,1.000000,0,0.00,64.7667,163,129,0.00,0.0000,8200.24,3280.09,977
512,1.000000,0,0.00,66.7099,187,145,0.00,0.0000,0.00,0.00,919
513,1.000000,0,0.00,63.8544,129,91,0.00,0.0000,0.00,0.00,980
514,1.000000,0,0.00,64.4338,164,117,0.00,0.0000,4068.35,1627.34,1017
515,1.000000,0,0.00,63.2614,124,72,0.00,0.0000,13181.42,5272.57,943
516,1.000000,0,0.00,63.7798,129,98,0.00,0.0000,5985.54,2394.22,968
517,1.000000,0,0.00,64.6179,142,97,0.00,0.0000,13904.13,5561.65,956
518,1.000000,0,0.00,63.7125,147,95,0.00,0.0000,0.00,0.00,977
519,1.000000,0,0.00,63.1632,130,97,0.00,0.0000,0.00,0.00,954
520,1.000000,0,0.00,64.7711,153,104,0.00,0.0000,9749.89,3899.95,969
521,1.000000,0,0.00,62.9618,124,94,0.00,0.0000,0.00,0.00,937
522,1.000000,0,0.00,63.0407,136,94,0.00,0.0000,0.00,0.00,982
523,1.000000,0,0.00,63.8230,156,106,0.00,0.0000,0.00,0.00,939
524,1.000000,0,0.00,62.5049,115,83,0.00,0.0000,0.00,0.00,925
525,1.000000,0,0.00,63.7964,140,108,0.00,0.0000,13853.73,5541.49,926
526,1.000000,0,0.00,65.2092,159,114,0.00,0.0000,0.00,0.00,972
527,1.000000,0,0.00,62.8376,126,81,0.00,0.0000,0.00,0.00,911
528,1.000000,0,0.00,63.0126,132,74,0.00,0.0000,0.00,0.00,959
529,1.000000,0,0.00,65.1641,158,125,0.00,0.0000,13511.88,5404.75,956
530,1.000000,0,0.00,63.6853,141,89,0.00,0.0000,0.00,0.00,940
531,1.000000,0,0.00,61.9278,107,73,0.00,0.0000,0.00,0.00,937
532,1.000000,0,0.00,63.3058,129,96,0.00,0.0000,0.00,0.00,957
533,1.000000,0,0.00,62.4892,129,80,0.00,0.0000,0.00,0.00,966
534,1.000000,0,0.00,63.3522,138,99,0.00,0.0000,0.00,0.00,942
535,1.000000,0,0.00,64.0699,151,104,0.00,0.0000,0.00,0.00,952
536,1.000000,0,0.00,64.4088,142,98,0.00,0.0000,0.00,0.00,940
537,1.000000,0,0.00,62.7910,120,76,0.00,0.0000,13675.07,5470.03,958
538,1.000000,0,0.00,63.6486,137,97,0.00,0.0000,0.00,0.00,917
539,1.000000,0,0.00,62.0342,118,81,0.00,0.0000,5206.15,2082.46,1007
540,1.000000,0,0.00,64.4436,143,103,0.00,0.0000,0.00,0.00,936
541,1.000000,0,0.00,62.6236,133,97,0.00,0.0000,13853.00,5541.20,998
542,1.000000,0,0.00,62.0026,118,80,0.00,0.0000,0.00,0.00,953
543,1.000000,0,0.00,63.3267,149,95,0.00,0.0000,0.00,0.00,980
544,1.000000,0,0.00,64.5390,126,93,0.00,0.0000,7382.26,2952.90,932
545,1.000000,0,0.00,64.4611,157,114,0.00,0.0000,0.00,0.00,948
546,1.000000,0,0.00,63.2323,120,72,0.00,0.0000,0.00,0.00,924
547,1.000000,0,0.00,63.3018,143,105,0.00,0.0000,0.00,0.00,944
548,1.000000,0,0.00,63.3706,142,93,0.00,0.0000,15031.44,6012.58,973
549,1.000000,0,0.00,64.5621,166,113,0.00,0.0000,0.00,0.00,951
550,1.000000,0,0.00,62.5779,118,92,0.00,0.0000,0.00,0.00,939
551,1.000000,0,0.00,63.7465,155,107,0.00,0.0000,9174.26,3669.71,976
552,1.000000,0,0.00,65.7619,177,135,0.00,0.0000,0.00,0.00,984
553,1.000000,0,0.00,64.5179,139,87,0.00,0.0000,14706.07,5882.43,969
554,1.000000,0,0.00,62.7628,123,82,0.00,0.0000,1693.21,677.28,923
555,1.000000,0,0.00,63.7714,143,101,0.00,0.0000,0.00,0.00,978
556,1.000000,0,0.00,62.7906,119,76,0.00,0.0000,4446.56,1778.62,924
557,1.000000,0,0.00,62.8293,117,89,0.00,0.0000,12085.35,4834.14,946
558,1.000000,0,0.00,63.3090,141,97,0.00,0.0000,0.00,0.00,989
559,1.000000,0,0.00,65.7339,185,128,0.00,0.0000,0.00,0.00,987
560,1.000000,0,0.00,63.1499,123,90,0.00,0.0000,11225.90,4490.36,917
561,1.000000,0,0.00,64.0843,135,115,0.00,0.0000,10773.17,4309.27,911
562,1.000000,0,0.00,64.6796,155,118,0.00,0.0000,0.00,0.00,950
563,1.000000,0,0.00,62.7719,126,84,0.00,0.0000,0.00,0.00,1000
564,1.000000,0,0.00,63.3188,139,85,0.00,0.0000,14350.53,5740.21,934
565,1.000000,0,0.00,63.7705,146,96,0.00,0.0000,0.00,0.00,974
566,1.000000,0,0.00,64.8879,152,112,0.00,0.0000,0.00,0.00,986
567,1.000000,0,0.00,63.2159,135,102,0.00,0.0000,8293.45,3317.38,942
568,1.000000,0,0.00,63.3770,154,105,0.00,0.0000,1498.80,599.52,982
569,1.000000,0,0.00,63.8011,145,88,0.00,0.0000,7639.41,3055.76,942
570,1.000000,0,0.00,63.9571,140,98,0.00,0.0000,0.00,0.00,940
571,1.000000,0,0.00,63.5855,131,102,0.00,0.0000,0.00,0.00,934
572,1.000000,0,0.00,64.5099,147,107,0.00,0.0000,0.00,0.00,932
573,1.000000,0,0.00,63.5473,134,91,0.00,0.0000,0.00,0.00,930
574,1.000000,0,0.00,61.5525,96,64,0.00,0.0000,13569.31,5427.73,894
575,1.000000,0,0.00,66.1445,176,124,0.00,0.0000,9199.92,3679.97,957
576,1.000000,0,0.00,65.1012,165,117,0.00,0.0000,0.00,0.00,946
577,1.000000,0,0.00,64.4915,150,98,0.00,0.0000,0.00,0.00,937
578,1.000000,0,0.00,63.5676,139,85,0.00,0.0000,0.00,0.00,985
579,1.000000,0,0.00,63.4848,141,102,0.00,0.0000,12899.42,5159.77,931
580,1.000000,0,0.00,64.1583,139,99,0.00,0.0000,0.00,0.00,934
581,1.000000,0,0.00,66.1104,172,129,0.00,0.0000,0.00,0.00,951
582,1.000000,0,0.00,64.2992,148,107,0.00,0.0000,0.00,0.00,935
583,1.000000,0,0.00,64.9059,167,123,0.00,0.0000,0.00,0.00,934
584,1.000000,0,0.00,65.3104,147,113,0.00,0.0000,0.00,0.00,966
585,1.000000,0,0.00,63.7980,135,89,0.00,0.0000,0.00,0.00,929
586,1.000000,0,0.00,62.5106,115,80,0.00,0.0000,0.00,0.00,957
587,1.000000,0,0.00,65.1012,158,118,0.00,0.0000,0.00,0.00,953
588,1.000000,0,0.00,64.6546,159,111,0.00,0.0000,0.00,0.00,936
589,1.000000,0,0.00,66.4421,166,129,0.00,0.0000,0.00,0.00,933
590,1.000000,0,0.00,62.5059,129,84,0.00,0.0000,0.00,0.00,959
591,1.000000,0,0.00,64.9415,158,116,0.00,0.0000,0.00,0.00,941
592,1.000000,0,0.00,64.0185,150,110,0.00,0.0000,0.00,0.00,953
593,1.000000,0,0.00,63.2324,131,101,0.00,0.0000,0.00,0.00,929
594,1.000000,0,0.00,63.2263,137,99,0.00,0.0000,0.00,0.00,921
595,1.000000,0,0.00,65.2636,173,126,0.00,0.0000,0.00,0.00,936
596,1.000000,0,0.00,63.6118,153,101,0.00,0.0000,23913.77,9565.51,976
597,1.000000,0,0.00,63.0483,118,76,0.00,0.0000,0.00,0.00,937
598,1.000000,0,0.00,64.0020,153,122,0.00,0.0000,0.00,0.00,973
599,1.000000,0,0.00,63.8951,137,110,0.00,0.0000,17142.49,6856.99,934
600,1.000000,0,0.00,66.1132,201,140,0.00,0.0000,19138.11,7655.24,1033
601,1.000000,0,0.00,63.2228,134,97,0.00,0.0000,0.00,0.00,921
602,1.000000,0,0.00,63.6939,156,120,0.00,0.0000,0.00,0.00,951
603,1.000000,0,0.00,64.0743,134,93,0.00,0.0000,0.00,0.00,955
604,1.000000,0,0.00,63.7704,127,99,0.00,0.0000,0.00,0.00,914
605,1.000000,0,0.00,63.5541,133,97,0.00,0.0000,0.00,0.00,999
606,1.000000,0,0.00,63.2712,132,86,0.00,0.0000,14125.46,5650.18,970
607,1.000000,0,0.00,62.9419,124,76,0.00,0.0000,0.00,0.00,940
608,1.000000,0,0.00,62.9365,123,87,0.00,0.0000,0.00,0.00,961
609,1.000000,0,0.00,64.7915,139,99,0.00,0.0000,5027.83,2011.13,967
610,1.000000,0,0.00,63.9338,142,92,0.00,0.0000,21868.86,8747.54,938
611,1.000000,0,0.00,64.0578,143,94,0.00,0.0000,0.00,0.00,1004
612,1.000000,0,0.00,64.8296,142,106,0.00,0.0000,12992.14,5196.85,935
613,1.000000,0,0.00,64.5942,183,131,0.00,0.0000,13070.97,5228.39,963
614,1.000000,0,0.00,63.5921,136,87,0.00,0.0000,11954.48,4781.79,946
615,1.000000,0,0.00,63.6498,149,111,0.00,0.0000,1454.56,581.82,990
616,1.000000,0,0.00,62.9953,132,87,0.00,0.0000,12872.76,5149.10,972
617,1.000000,0,0.00,62.3346,113,82,0.00,0.0000,8998.13,3599.25,950
618,1.000000,0,0.00,63.3494,139,92,0.00,0.0000,10149.61,4059.84,943
619,1.000000,0,0.00,64.9040,150,113,0.00,0.0000,0.00,0.00,970
620,1.000000,0,0.00,65.6829,154,109,0.00,0.0000,0.00,0.00,967
621,1.000000,0,0.00,63.5920,134,92,0.00,0.0000,0.00,0.00,937
622,1.000000,0,0.00,63.5443,151,111,0.00,0.0000,0.00,0.00,972
623,1.000000,0,0.00,63.5787,141,89,0.00,0.0000,0.00,0.00,1015
624,1.000000,0,0.00,66.7540,178,137,0.00,0.0000,0.00,0.00,947
625,1.000000,0,0.00,62.7125,126,99,0.00,0.0000,7690.01,3076.00,999
626,1.000000,0,0.00,64.9929,171,122,0.00,0.0000,0.00,0.00,972
627,1.000000,0,0.00,62.7534,122,79,0.00,0.0000,0.00,0.00,909
628,1.000000,0,0.00,64.8933,145,96,0.00,0.0000,10172.98,4069.19,934
629,1.000000,0,0.00,63.2422,148,95,0.00,0.0000,0.00,0.00,973
630,1.000000,0,0.00,65.2247,152,108,0.00,0.0000,25675.77,10270.31,931
631,1.000000,0,0.00,65.5263,177,129,0.00,0.0000,9569.01,3827.60,971
632,1.000000,0,0.00,64.1650,149,112,0.00,0.0000,0.00,0.00,943
633,1.000000,0,0.00,63.6221,134,95,0.00,0.0000,0.00,0.00,943
634,1.000000,0,0.00,62.8655,115,71,0.00,0.0000,11240.25,4496.10,947
635,1.000000,0,0.00,63.5883,130,84,0.00,0.0000,0.00,0.00,953
636,1.000000,0,0.00,63.2333,120,72,0.00,0.0000,0.00,0.00,929
637,1.000000,0,0.00,65.2567,174,133,0.00,0.0000,4667.25,1866.90,997
638,1.000000,0,0.00,67.8334,192,148,0.00,0.0000,5575.66,2230.26,930
639,1.000000,0,0.00,64.4582,160,115,0.00,0.0000,15377.51,6151.01,982
640,1.000000,0,0.00,64.1085,152,113,0.00,0.0000,0.00,0.00,947
641,1.000000,0,0.00,63.8240,134,86,0.00,0.0000,0.00,0.00,948
642,1.000000,0,0.00,63.7668,151,105,0.00,0.0000,0.00,0.00,978
643,1.000000,0,0.00,63.3955,144,100,0.00,0.0000,0.00,0.00,926
644,1.000000,0,0.00,63.7442,145,99,0.00,0.0000,0.00,0.00,979
645,1.000000,0,0.00,66.2754,172,117,0.00,0.0000,0.00,0.00,934
646,1.000000,0,0.00,64.2848,161,111,0.00,0.0000,0.00,0.00,999
647,1.000000,0,0.00,63.8875,158,110,0.00,0.0000,0.00,0.00,962
648,1.000000,0,0.00,63.4003,133,89,0.00,0.0000,0.00,0.00,960
649,1.000000,0,0.00,64.9723,169,127,0.00,0.0000,0.00,0.00,945
650,1.000000,0,0.00,63.6362,128,100,0.00,0.0000,0.00,0.00,903
651,1.000000,0,0.00,64.4492,130,96,0.00,0.0000,7421.16,2968.46,907
652,1.000000,0,0.00,63.4963,124,81,0.00,0.0000,11418.90,4567.56,899
653,1.000000,0,0.00,64.2402,146,102,0.00,0.0000,11771.44,4708.58,925
654,1.000000,0,0.00,63.7776,128,93,0.00,0.0000,0.00,0.00,935
655,1.000000,0,0.00,63.2844,127,82,0.00,0.0000,3692.88,1477.15,944
656,1.000000,0,0.00,63.5284,153,103,0.00,0.0000,0.00,0.00,956
657,1.000000,0,0.00,63.6231,151,113,0.00,0.0000,0.00,0.00,955
658,1.000000,0,0.00,67.1581,193,149,0.00,0.0000,7227.16,2890.86,975
659,1.000000,0,0.00,62.8010,127,85,0.00,0.0000,14619.47,5847.79,963
660,1.000000,0,0.00,65.0363,158,113,0.00,0.0000,12711.76,5084.71,915
661,1.000000,0,0.00,64.1989,154,116,0.00,0.0000,0.00,0.00,988
662,1.000000,0,0.00,64.5542,157,130,0.00,0.0000,0.00,0.00,995
663,1.000000,0,0.00,64.3144,144,99,0.00,0.0000,0.00,0.00,920
664,1.000000,0,0.00,63.3330,148,97,0.00,0.0000,0.00,0.00,972
665,1.000000,0,0.00,63.0788,127,79,0.00,0.0000,0.00,0.00,990
666,1.000000,0,0.00,63.2834,130,93,0.00,0.0000,3453.23,1381.29,968
667,1.000000,0,0.00,64.7254,160,110,0.00,0.0000,0.00,0.00,926
668,1.000000,0,0.00,63.2991,123,93,0.00,0.0000,10632.81,4253.12,970
669,1.000000,0,0.00,64.3033,160,97,0.00,0.0000,4997.63,1999.05,961
670,1.000000,0,0.00,65.6860,179,127,0.00,0.0000,13722.47,5488.99,941
671,1.000000,0,0.00,63.4501,127,101,0.00,0.0000,13456.73,5382.69,892
672,1.000000,0,0.00,65.3476,164,123,0.00,0.0000,0.00,0.00,955
673,1.000000,0,0.00,64.2396,152,108,0.00,0.0000,0.00,0.00,951
674,1.000000,0,0.00,67.3093,181,125,0.00,0.0000,0.00,0.00,914
675,1.000000,0,0.00,62.6968,116,79,0.00,0.0000,0.00,0.00,925
676,1.000000,0,0.00,63.2044,131,91,0.00,0.0000,0.00,0.00,953
677,1.000000,0,0.00,64.3943,137,95,0.00,0.0000,0.00,0.00,922
678,1.000000,0,0.00,63.6405,123,79,0.00,0.0000,0.00,0.00,940
679,1.000000,0,0.00,63.2208,127,94,0.00,0.0000,0.00,0.00,927
680,1.000000,0,0.00,62.9970,136,99,0.00,0.0000,0.00,0.00,912
681,1.000000,0,0.00,63.3265,123,82,0.00,0.0000,0.00,0.00,922
682,1.000000,0,0.00,64.3750,162,109,0.00,0.0000,12436.56,4974.62,953
683,1.000000,0,0.00,63.6803,142,102,0.00,0.0000,1564.08,625.63,946
684,1.000000,0,0.00,64.0327,134,106,0.00,0.0000,0.00,0.00,904
685,1.000000,0,0.00,64.3165,135,100,0.00,0.0000,12048.89,4819.56,909
686,1.000000,0,0.00,63.4213,138,98,0.00,0.0000,0.00,0.00,968
687,1.000000,0,0.00,65.5588,175,124,0.00,0.0000,0.00,0.00,931
688,1.000000,0,0.00,63.7615,147,103,0.00,0.0000,0.00,0.00,1000
689,1.000000,0,0.00,65.1545,148,107,0.00,0.0000,0.00,0.00,934
690,1.000000,0,0.00,63.4920,130,94,0.00,0.0000,0.00,0.00,966
691,1.000000,0,0.00,63.6429,152,106,0.00,0.0000,0.00,0.00,935
692,1.000000,0,0.00,65.1699,152,118,0.00,0.0000,7943.66,3177.47,983
693,1.000000,0,0.00,65.4143,185,140,0.00,0.0000,0.00,0.00,972
694,1.000000,0,0.00,63.9930,133,84,0.00,0.0000,0.00,0.00,895
695,1.000000,0,0.00,63.9228,132,99,0.00,0.0000,0.00,0.00,945
696,1.000000,0,0.00,64.7821,173,119,0.00,0.0000,8900.15,3560.06,941
697,1.000000,0,0.00,63.9775,145,105,0.00,0.0000,0.00,0.00,968
698,1.000000,0,0.00,65.1331,146,110,0.00,0.0000,4944.48,1977.79,919
699,1.000000,0,0.00,64.6154,151,105,0.00,0.0000,6466.83,2586.73,928
700,1.000000,0,0.00,66.6102,178,144,0.00,0.0000,0.00,0.00,980
701,1.000000,0,0.00,64.0586,142,103,0.00,0.0000,6994.22,2797.69,952
702,1.000000,0,0.00,63.3625,128,82,0.00,0.0000,15530.83,6212.33,950
703,1.000000,0,0.00,64.0761,155,114,0.00,0.0000,0.00,0.00,939
704,1.000000,0,0.00,62.7934,119,74,0.00,0.0000,10761.42,4304.57,976
705,1.000000,0,0.00,63.9636,150,107,0.00,0.0000,14727.35,5890.94,953
706,1.000000,0,0.00,64.2662,136,99,0.00,0.0000,0.00,0.00,946
707,1.000000,0,0.00,63.6139,134,88,0.00,0.0000,0.00,0.00,928
708,1.000000,0,0.00,64.0564,145,114,0.00,0.0000,7199.34,2879.74,946
709,1.000000,0,0.00,65.3746,156,103,0.00,0.0000,0.00,0.00,961
710,1.000000,0,0.00,63.6255,141,93,0.00,0.0000,0.00,0.00,978
711,1.000000,0,0.00,63.2578,142,90,0.00,0.0000,0.00,0.00,987
712,1.000000,0,0.00,63.4426,145,99,0.00,0.0000,0.00,0.00,938
713,1.000000,0,0.00,63.3207,143,87,0.00,0.0000,0.00,0.00,972
714,1.000000,0,0.00,63.2461,135,85,0.00,0.0000,0.00,0.00,975
715,1.000000,0,0.00,65.0558,152,110,0.00,0.0000,13115.78,5246.31,955
716,1.000000,0,0.00,64.7778,136,103,0.00,0.0000,6186.00,2474.40,926
717,1.000000,0,0.00,63.8777,148,107,0.00,0.0000,9647.91,3859.16,980
718,1.000000,0,0.00,62.8528,136,90,0.00,0.0000,11930.74,4772.30,974
719,1.000000,0,0.00,63.5395,122,94,0.00,0.0000,7318.33,2927.33,874
720,1.000000,0,0.00,64.1330,147,108,0.00,0.0000,11705.21,4682.08,979
721,1.000000,0,0.00,62.1364,111,81,0.00,0.0000,0.00,0.00,946
722,1.000000,0,0.00,64.1867,143,91,0.00,0.0000,11594.63,4637.85,974
723,1.000000,0,0.00,62.6799,123,87,0.00,0.0000,0.00,0.00,953
724,1.000000,0,0.00,62.7285,131,89,0.00,0.0000,0.00,0.00,979
725,1.000000,0,0.00,66.3129,210,179,0.00,0.0000,0.00,0.00,1011
726,1.000000,0,0.00,62.5679,133,96,0.00,0.0000,0.00,0.00,964
727,1.000000,0,0.00,62.8519,130,93,0.00,0.0000,10586.50,4234.60,954
728,1.000000,0,0.00,62.8775,126,94,0.00,0.0000,7938.49,3175.40,982
729,1.000000,0,0.00,62.5633,130,79,0.00,0.0000,0.00,0.00,989
730,1.000000,0,0.00,63.6895,146,101,0.00,0.0000,0.00,0.00,941
731,1.000000,0,0.00,63.5869,148,112,0.00,0.0000,0.00,0.00,979
732,1.000000,0,0.00,63.8887,146,103,0.00,0.0000,0.00,0.00,996
733,1.000000,0,0.00,65.1225,164,106,0.00,0.0000,0.00,0.00,996
734,1.000000,0,0.00,63.8511,147,109,0.00,0.0000,0.00,0.00,936
735,1.000000,0,0.00,63.0137,131,85,0.00,0.0000,0.00,0.00,960
736,1.000000,0,0.00,63.4393,139,97,0.00,0.0000,0.00,0.00,1002
737,1.000000,0,0.00,63.2504,114,81,0.00,0.0000,3765.13,1506.05,911
